State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Bihar,BHAGALPUR,1998,Whole Year ,Banana,2367,25682
Bihar,BHAGALPUR,1998,Whole Year ,Coriander,182,111
Bihar,BHAGALPUR,1998,Whole Year ,Dry chillies,27,25
Bihar,BHAGALPUR,1998,Whole Year ,Dry ginger,4,6
Bihar,BHAGALPUR,1998,Whole Year ,Garlic,39,57
Bihar,BHAGALPUR,1998,Whole Year ,Onion,184,1645
Bihar,BHAGALPUR,1998,Whole Year ,Potato,2405,19510
Bihar,BHAGALPUR,1998,Whole Year ,Sannhamp,181,103
Bihar,BHAGALPUR,1998,Whole Year ,Sugarcane,2231,90256
Bihar,BHAGALPUR,1998,Whole Year ,Sweet potato,20,216
Bihar,BHAGALPUR,1998,Whole Year ,Tobacco,25,19
Bihar,BHAGALPUR,1998,Whole Year ,Turmeric,85,91
Bihar,BHAGALPUR,1999,Whole Year ,Banana,1109,21980
Bihar,BHAGALPUR,1999,Whole Year ,Coriander,143,75
Bihar,BHAGALPUR,1999,Whole Year ,Dry chillies,20,10
Bihar,BHAGALPUR,1999,Whole Year ,Garlic,39,55
Bihar,BHAGALPUR,1999,Whole Year ,Onion,196,2042
Bihar,BHAGALPUR,1999,Whole Year ,Potato,2833,26284
Bihar,BHAGALPUR,1999,Whole Year ,Sugarcane,1946,78523
Bihar,BHAGALPUR,1999,Whole Year ,Sweet potato,39,532
Bihar,BHAGALPUR,1999,Whole Year ,Turmeric,37,39
Bihar,BHAGALPUR,2000,Whole Year ,Banana,1089,10171
Bihar,BHAGALPUR,2000,Whole Year ,Coriander,67,32
Bihar,BHAGALPUR,2000,Whole Year ,Dry chillies,19,20
Bihar,BHAGALPUR,2000,Whole Year ,Garlic,35,49
Bihar,BHAGALPUR,2000,Whole Year ,Onion,229,2338
Bihar,BHAGALPUR,2000,Whole Year ,Potato,2569,20743
Bihar,BHAGALPUR,2000,Whole Year ,Sugarcane,1931,67999
Bihar,BHAGALPUR,2000,Whole Year ,Sweet potato,42,507
Bihar,BHAGALPUR,2000,Whole Year ,Tobacco,24,28
Bihar,BHAGALPUR,2000,Whole Year ,Turmeric,42,41
Bihar,BHAGALPUR,2001,Whole Year ,Banana,875,7228
Bihar,BHAGALPUR,2001,Whole Year ,Coriander,131,76
Bihar,BHAGALPUR,2001,Whole Year ,Dry chillies,22,22
Bihar,BHAGALPUR,2001,Whole Year ,Garlic,38,56
Bihar,BHAGALPUR,2001,Whole Year ,Onion,203,1939
Bihar,BHAGALPUR,2001,Whole Year ,Potato,2487,25232
Bihar,BHAGALPUR,2001,Whole Year ,Sugarcane,2003,93952
Bihar,BHAGALPUR,2001,Whole Year ,Sweet potato,45,505
Bihar,BHAGALPUR,2001,Whole Year ,Tobacco,25,28
Bihar,BHAGALPUR,2001,Whole Year ,Turmeric,55,57
Bihar,BHAGALPUR,2002,Whole Year ,Banana,998,2236
Bihar,BHAGALPUR,2002,Whole Year ,Coriander,24,16
Bihar,BHAGALPUR,2002,Whole Year ,Dry chillies,3,2
Bihar,BHAGALPUR,2002,Whole Year ,Dry ginger,4,6
Bihar,BHAGALPUR,2002,Whole Year ,Garlic,21,31
Bihar,BHAGALPUR,2002,Whole Year ,Onion,163,1400
Bihar,BHAGALPUR,2002,Whole Year ,Potato,2498,21387
Bihar,BHAGALPUR,2002,Whole Year ,Sannhamp,216,154
Bihar,BHAGALPUR,2002,Whole Year ,Sugarcane,1880,83147
Bihar,BHAGALPUR,2002,Whole Year ,Sweet potato,22,324
Bihar,BHAGALPUR,2002,Whole Year ,Tobacco,8,9
Bihar,BHAGALPUR,2002,Whole Year ,Turmeric,50,49
Bihar,BHAGALPUR,2003,Whole Year ,Banana,840,2041
Bihar,BHAGALPUR,2003,Whole Year ,Coriander,48,33
Bihar,BHAGALPUR,2003,Whole Year ,Dry chillies,9,6
Bihar,BHAGALPUR,2003,Whole Year ,Garlic,29,43
Bihar,BHAGALPUR,2003,Whole Year ,Onion,189,1794
Bihar,BHAGALPUR,2003,Whole Year ,Potato,3027,28466
Bihar,BHAGALPUR,2003,Whole Year ,Sannhamp,196,141
Bihar,BHAGALPUR,2003,Whole Year ,Sugarcane,2068,103245
Bihar,BHAGALPUR,2003,Whole Year ,Sweet potato,39,539
Bihar,BHAGALPUR,2003,Whole Year ,Tobacco,17,19
Bihar,BHAGALPUR,2003,Whole Year ,Turmeric,45,44
Bihar,BHAGALPUR,2004,Whole Year ,Banana,851,1889
Bihar,BHAGALPUR,2004,Whole Year ,Coriander,46,30
Bihar,BHAGALPUR,2004,Whole Year ,Dry chillies,8,6
Bihar,BHAGALPUR,2004,Whole Year ,Garlic,53,80
Bihar,BHAGALPUR,2004,Whole Year ,Onion,127,959
Bihar,BHAGALPUR,2004,Whole Year ,Potato,1876,14154
Bihar,BHAGALPUR,2004,Whole Year ,Sannhamp,224,180
Bihar,BHAGALPUR,2004,Whole Year ,Sugarcane,2341,84534
Bihar,BHAGALPUR,2004,Whole Year ,Sweet potato,32,507
Bihar,BHAGALPUR,2004,Whole Year ,Tobacco,14,16
Bihar,BHAGALPUR,2004,Whole Year ,Turmeric,35,34
Bihar,BHAGALPUR,2005,Whole Year ,Banana,1098,2580
Bihar,BHAGALPUR,2005,Whole Year ,Coriander,109,86
Bihar,BHAGALPUR,2005,Whole Year ,Dry chillies,34,33
Bihar,BHAGALPUR,2005,Whole Year ,Dry ginger,15,22
Bihar,BHAGALPUR,2005,Whole Year ,Garlic,39,58
Bihar,BHAGALPUR,2005,Whole Year ,Onion,214,1868
Bihar,BHAGALPUR,2005,Whole Year ,Potato,2921,24541
Bihar,BHAGALPUR,2005,Whole Year ,Sannhamp,224,182
Bihar,BHAGALPUR,2005,Whole Year ,Sugarcane,2052,82616
Bihar,BHAGALPUR,2005,Whole Year ,Sweet potato,31,463
Bihar,BHAGALPUR,2005,Whole Year ,Tobacco,28,32
Bihar,BHAGALPUR,2005,Whole Year ,Turmeric,42,41
Bihar,BHAGALPUR,2007,Whole Year ,Banana,851,1949
Bihar,BHAGALPUR,2007,Whole Year ,Coriander,42,31
Bihar,BHAGALPUR,2007,Whole Year ,Dry chillies,8,11
Bihar,BHAGALPUR,2007,Whole Year ,Garlic,29,42
Bihar,BHAGALPUR,2007,Whole Year ,Onion,127,1142
Bihar,BHAGALPUR,2007,Whole Year ,Potato,1874,15141
Bihar,BHAGALPUR,2007,Whole Year ,Sugarcane,2341,112134
Bihar,BHAGALPUR,2007,Whole Year ,Sweet potato,32,426
Bihar,BHAGALPUR,2007,Whole Year ,Tobacco,14,24
Bihar,BHAGALPUR,2007,Whole Year ,Turmeric,35,35
Bihar,BHAGALPUR,2008,Whole Year ,Dry chillies,8,11
Bihar,BHAGALPUR,2008,Whole Year ,Garlic,29,47
Bihar,BHAGALPUR,2008,Whole Year ,Onion,127,1182
Bihar,BHAGALPUR,2008,Whole Year ,Sugarcane,2285,82310
Bihar,BHAGALPUR,2008,Whole Year ,Turmeric,6,7
Bihar,BHAGALPUR,2009,Whole Year ,Sugarcane,2111,82359
Bihar,BHAGALPUR,2009,Whole Year ,Tobacco,11,21
Bihar,BHAGALPUR,2010,Whole Year ,Sugarcane,6607,651325
Bihar,BHAGALPUR,2010,Whole Year ,Tobacco,12,21
Bihar,BHAGALPUR,2011,Whole Year ,Tobacco,10,19
Bihar,BHAGALPUR,2012,Whole Year ,Sugarcane,5515,379537
Bihar,BHAGALPUR,2012,Whole Year ,Tobacco,23,43
Bihar,BHAGALPUR,2013,Whole Year ,Sugarcane,5578,400664
Bihar,BHAGALPUR,2013,Whole Year ,Tobacco,25,48
Bihar,BHAGALPUR,2014,Whole Year ,Sugarcane,5932,399316
Bihar,BHAGALPUR,2014,Whole Year ,Tobacco,26,46
Bihar,BHOJPUR,1997,Whole Year ,Coriander,33,17
Bihar,BHOJPUR,1997,Whole Year ,Dry chillies,2,2
Bihar,BHOJPUR,1997,Whole Year ,Garlic,4,5
Bihar,BHOJPUR,1997,Whole Year ,Onion,493,3895
Bihar,BHOJPUR,1997,Whole Year ,Potato,3228,33525
Bihar,BHOJPUR,1997,Whole Year ,Ragi,19,17
Bihar,BHOJPUR,1997,Whole Year ,Sannhamp,9,4
Bihar,BHOJPUR,1997,Whole Year ,Sugarcane,319,16154
Bihar,BHOJPUR,1998,Whole Year ,Coriander,29,18
Bihar,BHOJPUR,1998,Whole Year ,Dry chillies,1,1
Bihar,BHOJPUR,1998,Whole Year ,Garlic,6,9
Bihar,BHOJPUR,1998,Whole Year ,Onion,358,2714
Bihar,BHOJPUR,1998,Whole Year ,Potato,2661,31845
Bihar,BHOJPUR,1998,Whole Year ,Sugarcane,310,7073
Bihar,BHOJPUR,1998,Whole Year ,Sweet potato,1,11
Bihar,BHOJPUR,1999,Whole Year ,Dry chillies,25,36
Bihar,BHOJPUR,1999,Whole Year ,Garlic,6,9
Bihar,BHOJPUR,1999,Whole Year ,Onion,495,4133
Bihar,BHOJPUR,1999,Whole Year ,Potato,3664,39309
Bihar,BHOJPUR,1999,Whole Year ,Sugarcane,231,4981
Bihar,BHOJPUR,2000,Whole Year ,Onion,318,3387
Bihar,BHOJPUR,2000,Whole Year ,Potato,3965,43197
Bihar,BHOJPUR,2000,Whole Year ,Sugarcane,209,4824
Bihar,BHOJPUR,2001,Whole Year ,Coriander,2,1
Bihar,BHOJPUR,2001,Whole Year ,Garlic,2,3
Bihar,BHOJPUR,2001,Whole Year ,Onion,317,2663
Bihar,BHOJPUR,2001,Whole Year ,Potato,3053,42886
Bihar,BHOJPUR,2001,Whole Year ,Sugarcane,162,6437
Bihar,BHOJPUR,2002,Whole Year ,Coriander,2,2
Bihar,BHOJPUR,2002,Whole Year ,Garlic,2,3
Bihar,BHOJPUR,2002,Whole Year ,Onion,326,2621
Bihar,BHOJPUR,2002,Whole Year ,Potato,3048,32074
Bihar,BHOJPUR,2002,Whole Year ,Sugarcane,152,5628
Bihar,BHOJPUR,2003,Whole Year ,Coriander,4,3
Bihar,BHOJPUR,2003,Whole Year ,Dry chillies,4,4
Bihar,BHOJPUR,2003,Whole Year ,Garlic,5,7
Bihar,BHOJPUR,2003,Whole Year ,Onion,376,3042
Bihar,BHOJPUR,2003,Whole Year ,Potato,2997,36595
Bihar,BHOJPUR,2003,Whole Year ,Sugarcane,151,5431
Bihar,BHOJPUR,2004,Whole Year ,Coriander,4,3
Bihar,BHOJPUR,2004,Whole Year ,Garlic,2,3
Bihar,BHOJPUR,2004,Whole Year ,Onion,387,2825
Bihar,BHOJPUR,2004,Whole Year ,Potato,2684,23028
Bihar,BHOJPUR,2004,Whole Year ,Sannhamp,1,1
Bihar,BHOJPUR,2004,Whole Year ,Sugarcane,233,9563
Bihar,BHOJPUR,2005,Whole Year ,Coriander,20,16
Bihar,BHOJPUR,2005,Whole Year ,Dry chillies,30,26
Bihar,BHOJPUR,2005,Whole Year ,Garlic,5,7
Bihar,BHOJPUR,2005,Whole Year ,Onion,534,4560
Bihar,BHOJPUR,2005,Whole Year ,Potato,3639,32523
Bihar,BHOJPUR,2005,Whole Year ,Sannhamp,2,1
Bihar,BHOJPUR,2005,Whole Year ,Sugarcane,126,5278
Bihar,BHOJPUR,2005,Whole Year ,Sweet potato,13,195
Bihar,BHOJPUR,2005,Whole Year ,Turmeric,3,3
Bihar,BHOJPUR,2007,Whole Year ,Coriander,15,11
Bihar,BHOJPUR,2007,Whole Year ,Onion,673,4772
Bihar,BHOJPUR,2007,Whole Year ,Potato,4757,37156
Bihar,BHOJPUR,2007,Whole Year ,Sugarcane,250,9573
Bihar,BHOJPUR,2007,Whole Year ,Sweet potato,10,148
Bihar,BHOJPUR,2008,Whole Year ,Dry chillies,18,12
Bihar,BHOJPUR,2008,Whole Year ,Garlic,6,9
Bihar,BHOJPUR,2008,Whole Year ,Onion,622,4976
Bihar,BHOJPUR,2008,Whole Year ,Sugarcane,255,11782
Bihar,BHOJPUR,2008,Whole Year ,Turmeric,3,4
Bihar,BHOJPUR,2009,Whole Year ,Sugarcane,251,11231
Bihar,BHOJPUR,2010,Whole Year ,Sugarcane,251,11528
Bihar,BHOJPUR,2012,Whole Year ,Sugarcane,353,13953
Bihar,BHOJPUR,2013,Whole Year ,Sugarcane,280,14576
Bihar,BHOJPUR,2014,Whole Year ,Sugarcane,542,36117
Bihar,BUXAR,1997,Whole Year ,Coriander,27,14
Bihar,BUXAR,1997,Whole Year ,Garlic,7,9
Bihar,BUXAR,1997,Whole Year ,Onion,193,1525
Bihar,BUXAR,1997,Whole Year ,Potato,2565,26647
Bihar,BUXAR,1997,Whole Year ,Ragi,1,1
Bihar,BUXAR,1997,Whole Year ,Sugarcane,59,29529
Bihar,BUXAR,1998,Whole Year ,Coriander,11,7
Bihar,BUXAR,1998,Whole Year ,Dry chillies,4,3
Bihar,BUXAR,1998,Whole Year ,Garlic,3,4
Bihar,BUXAR,1998,Whole Year ,Onion,290,2535
Bihar,BUXAR,1998,Whole Year ,Potato,4727,56634
Bihar,BUXAR,1998,Whole Year ,Sugarcane,396,9752
Bihar,BUXAR,1999,Whole Year ,Coriander,10,5
Bihar,BUXAR,1999,Whole Year ,Dry chillies,5,7
Bihar,BUXAR,1999,Whole Year ,Garlic,5,7
Bihar,BUXAR,1999,Whole Year ,Onion,237,4074
Bihar,BUXAR,1999,Whole Year ,Potato,4262,47319
Bihar,BUXAR,1999,Whole Year ,Sugarcane,328,7072
Bihar,BUXAR,2000,Whole Year ,Coriander,7,4
Bihar,BUXAR,2000,Whole Year ,Dry chillies,2,4
Bihar,BUXAR,2000,Whole Year ,Garlic,2,3
Bihar,BUXAR,2000,Whole Year ,Onion,174,2102
Bihar,BUXAR,2000,Whole Year ,Potato,1993,23376
Bihar,BUXAR,2000,Whole Year ,Sugarcane,330,7617
Bihar,BUXAR,2000,Whole Year ,Sweet potato,7,85
Bihar,BUXAR,2001,Whole Year ,Coriander,9,5
Bihar,BUXAR,2001,Whole Year ,Dry chillies,4,6
Bihar,BUXAR,2001,Whole Year ,Garlic,3,4
Bihar,BUXAR,2001,Whole Year ,Onion,234,2476
Bihar,BUXAR,2001,Whole Year ,Potato,1925,18883
Bihar,BUXAR,2001,Whole Year ,Sugarcane,485,17969
Bihar,BUXAR,2001,Whole Year ,Sweet potato,12,124
Bihar,BUXAR,2002,Whole Year ,Coriander,6,4
Bihar,BUXAR,2002,Whole Year ,Dry chillies,2,1
Bihar,BUXAR,2002,Whole Year ,Garlic,2,3
Bihar,BUXAR,2002,Whole Year ,Onion,134,1292
Bihar,BUXAR,2002,Whole Year ,Potato,1781,16520
Bihar,BUXAR,2002,Whole Year ,Sugarcane,524,16737
Bihar,BUXAR,2003,Whole Year ,Coriander,6,4
Bihar,BUXAR,2003,Whole Year ,Dry chillies,3,3
Bihar,BUXAR,2003,Whole Year ,Garlic,1,2
Bihar,BUXAR,2003,Whole Year ,Onion,124,1586
Bihar,BUXAR,2003,Whole Year ,Potato,1737,20627
Bihar,BUXAR,2003,Whole Year ,Sugarcane,521,17915
Bihar,BUXAR,2004,Whole Year ,Onion,203,1918
Bihar,BUXAR,2004,Whole Year ,Potato,2132,18412
Bihar,BUXAR,2004,Whole Year ,Sugarcane,379,15885
Bihar,BUXAR,2005,Whole Year ,Coriander,6,5
Bihar,BUXAR,2005,Whole Year ,Onion,871,7438
Bihar,BUXAR,2005,Whole Year ,Potato,2705,24332
Bihar,BUXAR,2005,Whole Year ,Sugarcane,370,15580
Bihar,BUXAR,2007,Whole Year ,Coriander,7,5
Bihar,BUXAR,2007,Whole Year ,Garlic,5,7
Bihar,BUXAR,2007,Whole Year ,Onion,1071,10678
Bihar,BUXAR,2007,Whole Year ,Potato,3462,27223
Bihar,BUXAR,2007,Whole Year ,Sugarcane,572,29592
Bihar,BUXAR,2008,Whole Year ,Garlic,1,2
Bihar,BUXAR,2008,Whole Year ,Onion,844,7216
Bihar,BUXAR,2008,Whole Year ,Sugarcane,416,20510
Bihar,BUXAR,2009,Whole Year ,Sugarcane,233,6690
Bihar,BUXAR,2010,Whole Year ,Sugarcane,502,12428
Bihar,BUXAR,2012,Whole Year ,Sugarcane,698,25726
Bihar,BUXAR,2013,Whole Year ,Sugarcane,611,36025
Bihar,BUXAR,2014,Whole Year ,Sugarcane,590,39315
Bihar,DARBHANGA,1997,Whole Year ,Banana,86,402
Bihar,DARBHANGA,1997,Whole Year ,Coriander,64,23
Bihar,DARBHANGA,1997,Whole Year ,Dry chillies,97,65
Bihar,DARBHANGA,1997,Whole Year ,Garlic,6,8
Bihar,DARBHANGA,1997,Whole Year ,Onion,237,1808
Bihar,DARBHANGA,1997,Whole Year ,Potato,3597,39577
Bihar,DARBHANGA,1997,Whole Year ,Ragi,2349,2279
Bihar,DARBHANGA,1997,Whole Year ,Sannhamp,1,1
Bihar,DARBHANGA,1997,Whole Year ,Sugarcane,767,16554
Bihar,DARBHANGA,1997,Whole Year ,Sweet potato,225,3553
Bihar,DARBHANGA,1997,Whole Year ,Turmeric,5,3
Bihar,DARBHANGA,1998,Whole Year ,Banana,89,743
Bihar,DARBHANGA,1998,Whole Year ,Coriander,26,16
Bihar,DARBHANGA,1998,Whole Year ,Dry chillies,100,80
Bihar,DARBHANGA,1998,Whole Year ,Garlic,8,12
Bihar,DARBHANGA,1998,Whole Year ,Onion,248,3085
Bihar,DARBHANGA,1998,Whole Year ,Potato,3199,40227
Bihar,DARBHANGA,1998,Whole Year ,Sugarcane,1492,33580
Bihar,DARBHANGA,1998,Whole Year ,Sweet potato,236,2551
Bihar,DARBHANGA,1998,Whole Year ,Tobacco,18,14
Bihar,DARBHANGA,1998,Whole Year ,Turmeric,7,4
Bihar,DARBHANGA,1999,Whole Year ,Banana,89,1072
Bihar,DARBHANGA,1999,Whole Year ,Coriander,56,22
Bihar,DARBHANGA,1999,Whole Year ,Dry chillies,103,83
Bihar,DARBHANGA,1999,Whole Year ,Garlic,8,11
Bihar,DARBHANGA,1999,Whole Year ,Onion,243,2107
Bihar,DARBHANGA,1999,Whole Year ,Potato,3296,32004
Bihar,DARBHANGA,1999,Whole Year ,Sugarcane,1822,41168
Bihar,DARBHANGA,1999,Whole Year ,Sweet potato,230,3737
Bihar,DARBHANGA,1999,Whole Year ,Tobacco,17,17
Bihar,DARBHANGA,1999,Whole Year ,Turmeric,7,4
Bihar,DARBHANGA,2000,Whole Year ,Banana,86,825
Bihar,DARBHANGA,2000,Whole Year ,Coriander,58,22
Bihar,DARBHANGA,2000,Whole Year ,Dry chillies,110,116
Bihar,DARBHANGA,2000,Whole Year ,Garlic,11,16
Bihar,DARBHANGA,2000,Whole Year ,Onion,262,4496
Bihar,DARBHANGA,2000,Whole Year ,Potato,3357,39917
Bihar,DARBHANGA,2000,Whole Year ,Sugarcane,498,23363
Bihar,DARBHANGA,2000,Whole Year ,Sweet potato,206,2598
Bihar,DARBHANGA,2000,Whole Year ,Tobacco,21,24
Bihar,DARBHANGA,2001,Whole Year ,Banana,88,717
Bihar,DARBHANGA,2001,Whole Year ,Coriander,63,38
Bihar,DARBHANGA,2001,Whole Year ,Dry chillies,116,119
Bihar,DARBHANGA,2001,Whole Year ,Garlic,13,19
Bihar,DARBHANGA,2001,Whole Year ,Onion,274,1652
Bihar,DARBHANGA,2001,Whole Year ,Potato,3397,39047
Bihar,DARBHANGA,2001,Whole Year ,Sugarcane,431,15375
Bihar,DARBHANGA,2001,Whole Year ,Sweet potato,209,1542
Bihar,DARBHANGA,2001,Whole Year ,Tobacco,23,25
Bihar,DARBHANGA,2001,Whole Year ,Turmeric,9,6
Bihar,DARBHANGA,2002,Whole Year ,Banana,352,6530
Bihar,DARBHANGA,2002,Whole Year ,Coriander,125,83
Bihar,DARBHANGA,2002,Whole Year ,Dry chillies,18,12
Bihar,DARBHANGA,2002,Whole Year ,Garlic,39,58
Bihar,DARBHANGA,2002,Whole Year ,Onion,180,1816
Bihar,DARBHANGA,2002,Whole Year ,Potato,2559,23361
Bihar,DARBHANGA,2002,Whole Year ,Sugarcane,689,24354
Bihar,DARBHANGA,2002,Whole Year ,Sweet potato,38,386
Bihar,DARBHANGA,2002,Whole Year ,Tobacco,19,21
Bihar,DARBHANGA,2002,Whole Year ,Turmeric,12,12
Bihar,DARBHANGA,2003,Whole Year ,Banana,91,894
Bihar,DARBHANGA,2003,Whole Year ,Coriander,79,55
Bihar,DARBHANGA,2003,Whole Year ,Dry chillies,37,19
Bihar,DARBHANGA,2003,Whole Year ,Garlic,30,45
Bihar,DARBHANGA,2003,Whole Year ,Onion,283,2638
Bihar,DARBHANGA,2003,Whole Year ,Potato,2291,20072
Bihar,DARBHANGA,2003,Whole Year ,Sugarcane,221,9816
Bihar,DARBHANGA,2003,Whole Year ,Sweet potato,81,1115
Bihar,DARBHANGA,2003,Whole Year ,Tobacco,3,3
Bihar,DARBHANGA,2004,Whole Year ,Banana,100,2372
Bihar,DARBHANGA,2004,Whole Year ,Coriander,122,80
Bihar,DARBHANGA,2004,Whole Year ,Dry chillies,35,43
Bihar,DARBHANGA,2004,Whole Year ,Garlic,25,38
Bihar,DARBHANGA,2004,Whole Year ,Onion,182,1434
Bihar,DARBHANGA,2004,Whole Year ,Potato,2214,16485
Bihar,DARBHANGA,2004,Whole Year ,Sannhamp,2,2
Bihar,DARBHANGA,2004,Whole Year ,Sugarcane,152,2024
Bihar,DARBHANGA,2004,Whole Year ,Sweet potato,68,1081
Bihar,DARBHANGA,2004,Whole Year ,Tobacco,3,3
Bihar,DARBHANGA,2004,Whole Year ,Turmeric,1,1
Bihar,DARBHANGA,2005,Whole Year ,Banana,90,863
Bihar,DARBHANGA,2005,Whole Year ,Coriander,57,45
Bihar,DARBHANGA,2005,Whole Year ,Dry chillies,34,22
Bihar,DARBHANGA,2005,Whole Year ,Garlic,26,38
Bihar,DARBHANGA,2005,Whole Year ,Onion,160,1147
Bihar,DARBHANGA,2005,Whole Year ,Potato,3250,33115
Bihar,DARBHANGA,2005,Whole Year ,Sugarcane,105,3068
Bihar,DARBHANGA,2005,Whole Year ,Sweet potato,57,926
Bihar,DARBHANGA,2007,Whole Year ,Banana,84,1800
Bihar,DARBHANGA,2007,Whole Year ,Coriander,68,49
Bihar,DARBHANGA,2007,Whole Year ,Garlic,8,12
Bihar,DARBHANGA,2007,Whole Year ,Onion,138,1072
Bihar,DARBHANGA,2007,Whole Year ,Potato,2558,22083
Bihar,DARBHANGA,2007,Whole Year ,Sugarcane,95,1824
Bihar,DARBHANGA,2007,Whole Year ,Sweet potato,8,105
Bihar,DARBHANGA,2007,Whole Year ,Turmeric,1,1
Bihar,DARBHANGA,2008,Whole Year ,Onion,67,573
Bihar,DARBHANGA,2008,Whole Year ,Sugarcane,94,3327
Bihar,DARBHANGA,2009,Whole Year ,Sugarcane,88,3436
Bihar,DARBHANGA,2010,Whole Year ,Sugarcane,1443,62694
Bihar,DARBHANGA,2012,Whole Year ,Sugarcane,2189,101789
Bihar,DARBHANGA,2013,Whole Year ,Sugarcane,2189,115141
Bihar,DARBHANGA,2014,Whole Year ,Sugarcane,2486,102325
Bihar,GAYA,1997,Whole Year ,Coriander,22,11
Bihar,GAYA,1997,Whole Year ,Dry chillies,111,85
Bihar,GAYA,1997,Whole Year ,Garlic,48,64
Bihar,GAYA,1997,Whole Year ,Onion,646,4935
Bihar,GAYA,1997,Whole Year ,Potato,6368,51940
Bihar,GAYA,1997,Whole Year ,Ragi,451,396
Bihar,GAYA,1997,Whole Year ,Sannhamp,48,16
Bihar,GAYA,1997,Whole Year ,Sugarcane,1911,40572
Bihar,GAYA,1997,Whole Year ,Sweet potato,19,251
Bihar,GAYA,1997,Whole Year ,Turmeric,4,5
Bihar,GAYA,1998,Whole Year ,Coriander,21,13
Bihar,GAYA,1998,Whole Year ,Dry chillies,87,61
Bihar,GAYA,1998,Whole Year ,Garlic,41,60
Bihar,GAYA,1998,Whole Year ,Onion,497,3111
Bihar,GAYA,1998,Whole Year ,Potato,6158,54886
Bihar,GAYA,1998,Whole Year ,Sannhamp,66,21
Bihar,GAYA,1998,Whole Year ,Sugarcane,2155,111909
Bihar,GAYA,1998,Whole Year ,Sweet potato,14,151
Bihar,GAYA,1999,Whole Year ,Coriander,10,5
Bihar,GAYA,1999,Whole Year ,Dry chillies,16,14
Bihar,GAYA,1999,Whole Year ,Garlic,28,40
Bihar,GAYA,1999,Whole Year ,Onion,513,6326
Bihar,GAYA,1999,Whole Year ,Potato,6760,42016
Bihar,GAYA,1999,Whole Year ,Sugarcane,824,34812
Bihar,GAYA,1999,Whole Year ,Sweet potato,7,95
Bihar,GAYA,1999,Whole Year ,Turmeric,2,2
Bihar,GAYA,2000,Whole Year ,Banana,30,630
Bihar,GAYA,2000,Whole Year ,Coriander,17,10
Bihar,GAYA,2000,Whole Year ,Dry chillies,36,38
Bihar,GAYA,2000,Whole Year ,Garlic,33,48
Bihar,GAYA,2000,Whole Year ,Onion,694,4074
Bihar,GAYA,2000,Whole Year ,Potato,5167,35727
Bihar,GAYA,2000,Whole Year ,Sugarcane,853,38398
Bihar,GAYA,2000,Whole Year ,Sweet potato,13,158
Bihar,GAYA,2000,Whole Year ,Turmeric,6,6
Bihar,GAYA,2001,Whole Year ,Banana,29,651
Bihar,GAYA,2001,Whole Year ,Coriander,9,5
Bihar,GAYA,2001,Whole Year ,Dry chillies,2,2
Bihar,GAYA,2001,Whole Year ,Garlic,5,7
Bihar,GAYA,2001,Whole Year ,Onion,661,7416
Bihar,GAYA,2001,Whole Year ,Potato,5131,40859
Bihar,GAYA,2001,Whole Year ,Sugarcane,916,40755
Bihar,GAYA,2001,Whole Year ,Turmeric,3,4
Bihar,GAYA,2002,Whole Year ,Banana,3,59
Bihar,GAYA,2002,Whole Year ,Coriander,30,20
Bihar,GAYA,2002,Whole Year ,Dry chillies,45,30
Bihar,GAYA,2002,Whole Year ,Dry ginger,1,1
Bihar,GAYA,2002,Whole Year ,Garlic,42,61
Bihar,GAYA,2002,Whole Year ,Onion,456,2134
Bihar,GAYA,2002,Whole Year ,Potato,6286,56435
Bihar,GAYA,2002,Whole Year ,Sannhamp,25,18
Bihar,GAYA,2002,Whole Year ,Sugarcane,1009,46483
Bihar,GAYA,2002,Whole Year ,Sweet potato,7,74
Bihar,GAYA,2002,Whole Year ,Turmeric,2,2
Bihar,GAYA,2003,Whole Year ,Banana,2,33
Bihar,GAYA,2003,Whole Year ,Coriander,31,21
Bihar,GAYA,2003,Whole Year ,Dry chillies,51,35
Bihar,GAYA,2003,Whole Year ,Garlic,54,78
Bihar,GAYA,2003,Whole Year ,Onion,827,5930
Bihar,GAYA,2003,Whole Year ,Potato,6324,50140
Bihar,GAYA,2003,Whole Year ,Sannhamp,228,164
Bihar,GAYA,2003,Whole Year ,Sugarcane,1266,53179
Bihar,GAYA,2003,Whole Year ,Sweet potato,11,94
Bihar,GAYA,2003,Whole Year ,Turmeric,8,8
Bihar,GAYA,2004,Whole Year ,Coriander,37,24
Bihar,GAYA,2004,Whole Year ,Dry chillies,62,45
Bihar,GAYA,2004,Whole Year ,Garlic,47,68
Bihar,GAYA,2004,Whole Year ,Onion,479,2778
Bihar,GAYA,2004,Whole Year ,Potato,5095,30222
Bihar,GAYA,2004,Whole Year ,Sannhamp,108,87
Bihar,GAYA,2004,Whole Year ,Sugarcane,922,33154
Bihar,GAYA,2004,Whole Year ,Sweet potato,8,82
Bihar,GAYA,2004,Whole Year ,Turmeric,8,8
Bihar,GAYA,2005,Whole Year ,Coriander,19,16
Bihar,GAYA,2005,Whole Year ,Dry chillies,47,46
Bihar,GAYA,2005,Whole Year ,Dry ginger,4,6
Bihar,GAYA,2005,Whole Year ,Garlic,33,49
Bihar,GAYA,2005,Whole Year ,Onion,503,3068
Bihar,GAYA,2005,Whole Year ,Potato,5429,32360
